,Date,Month,Day,Time,Escooter Trip Distance Total (km),Escooter Trip Duration Total(mins),Escooter Total Trips,Temperature_F,Humidity%,Wind_Speed_kn,Precipitation (mm),Total Traffic Incidents,Number of Bus Trips,Number of Rail Trips,Taxi Trip Distance (km),Taxi Total Trips
1785,2020-11-15,November,Sunday,07:00:00,65.812,441.3833,27,52.0,84.42500000000001,16.0,0.508,12.0,136434,75619,444.11,38
1786,2020-11-15,November,Sunday,08:00:00,82.655,364.8167,38,53.1,82.76,15.0,0.0719976551724138,10.0,136434,75619,1118.97,120
1787,2020-11-15,November,Sunday,09:00:00,85.792,418.3,40,53.1,85.59,12.0,0.0,6.0,136434,75619,810.22,98
1788,2020-11-15,November,Sunday,10:00:00,151.878,810.4667,87,54.0,82.82,11.0,0.0,38.0,136434,75619,1780.03,208
1789,2020-11-15,November,Sunday,11:00:00,161.93,835.65,97,55.0,83.2,15.0,0.0,20.0,136434,75619,1160.64,150
1790,2020-11-15,November,Sunday,12:00:00,218.04,1288.9667,103,52.0,74.20500000000001,28.5,0.0,29.0,136434,75619,2463.31,262
1791,2020-11-15,November,Sunday,13:00:00,185.747,1248.6333,99,46.300000000000004,70.67,21.0,0.0719976551724138,22.0,136434,75619,1562.19,171
1792,2020-11-15,November,Sunday,14:00:00,252.032,1258.2167,135,42.4,82.98333333333335,16.666666666666668,0.0719976551724138,27.0,136434,75619,2320.38,291
1793,2020-11-15,November,Sunday,15:00:00,252.179,1453.7667,133,39.9,82.8,20.5,0.508,11.0,136434,75619,1376.93,171
1794,2020-11-15,November,Sunday,16:00:00,272.749,1508.45,131,41.0,75.94,21.0,0.508,17.0,136434,75619,1766.51,240
1795,2020-11-15,November,Sunday,17:00:00,177.783,1124.7667,89,42.1,70.2,23.0,0.0,22.0,136434,75619,1430.44,127
1796,2020-11-15,November,Sunday,18:00:00,220.754,1166.3167,115,39.9,59.65,25.5,0.0,19.0,136434,75619,2722.8,246
1797,2020-11-15,November,Sunday,19:00:00,105.579,1007.4167,78,41.0,57.15,22.0,0.0,23.0,136434,75619,2039.97,144
1798,2020-11-15,November,Sunday,20:00:00,127.655,540.1833,60,41.0,57.15,27.0,0.0,15.0,136434,75619,2262.6,183
1799,2020-11-15,November,Sunday,21:00:00,62.425,383.9667,37,42.1,54.78,24.0,0.0,10.0,136434,75619,779.85,88
1800,2020-11-16,November,Monday,05:00:00,46.121,188.7833,23,35.1,63.86,14.0,0.0,4.0,282290,140661,311.76,36
1801,2020-11-16,November,Monday,06:00:00,71.855,265.5167,39,34.0,63.72,16.0,0.0,8.0,282290,140661,698.39,105
1802,2020-11-16,November,Monday,07:00:00,68.616,317.8333,39,34.0,63.72,12.0,0.0,16.0,282290,140661,928.74,128
1803,2020-11-16,November,Monday,08:00:00,122.499,527.1,65,34.0,66.72,13.0,0.0,26.0,282290,140661,2376.71,384
1804,2020-11-16,November,Monday,09:00:00,130.573,644.4333,67,33.1,69.17,11.0,0.0,31.0,282290,140661,1664.69,285
1805,2020-11-16,November,Monday,10:00:00,202.207,895.3167,94,33.1,71.82,12.0,0.0,34.0,282290,140661,2883.38,522
1806,2020-11-16,November,Monday,11:00:00,194.422,840.3667,99,32.0,72.3,14.0,0.0,22.0,282290,140661,1692.73,275
1807,2020-11-16,November,Monday,12:00:00,250.151,1230.3833,126,32.0,69.04,13.0,0.0,39.0,282290,140661,2768.4,501
1808,2020-11-16,November,Monday,13:00:00,249.807,1333.7167,102,32.0,69.04,10.0,0.0,20.0,282290,140661,2217.2,313
1809,2020-11-16,November,Monday,14:00:00,274.058,1397.65,137,33.1,63.06,10.0,0.0,36.0,282290,140661,4089.56,554
1810,2020-11-16,November,Monday,15:00:00,345.475,1613.6167,158,36.0,56.18,10.0,0.0,30.0,282290,140661,2751.54,328
1811,2020-11-16,November,Monday,16:00:00,388.498,2245.2833,159,37.9,50.18,9.0,0.0,47.0,282290,140661,3450.61,468
1812,2020-11-16,November,Monday,17:00:00,474.263,2366.6167,226,41.0,46.19,9.0,0.0,21.0,282290,140661,2247.46,296
1813,2020-11-16,November,Monday,18:00:00,377.236,1499.25,183,42.1,39.14,8.0,0.0,29.0,282290,140661,3844.91,462
1814,2020-11-16,November,Monday,19:00:00,281.679,1547.3667,139,45.0,35.02,13.0,0.0,18.0,282290,140661,1610.96,208
1815,2020-11-16,November,Monday,20:00:00,168.427,865.25,97,46.9,38.62,10.0,0.0,31.0,282290,140661,2267.62,247
1816,2020-11-16,November,Monday,21:00:00,107.362,556.0667,60,46.9,41.99,10.0,0.0,6.0,282290,140661,746.58,93
1817,2020-11-17,November,Tuesday,05:00:00,29.745,153.05,18,42.1,48.56,19.0,0.0,8.0,279757,140971,304.79,25
1818,2020-11-17,November,Tuesday,06:00:00,62.911,225.0333,40,37.9,59.36,18.0,0.0,3.0,279757,140971,664.3,72
1819,2020-11-17,November,Tuesday,07:00:00,73.929,358.3333,45,36.5,62.739999999999995,14.0,0.0,11.0,279757,140971,857.1800000000001,89
1820,2020-11-17,November,Tuesday,08:00:00,107.241,557.7667,70,36.0,58.85,15.0,0.0,17.0,279757,140971,2413.2,315
1821,2020-11-17,November,Tuesday,09:00:00,110.664,445.3833,61,34.0,53.77,15.0,0.0,12.0,279757,140971,1423.95,227
1822,2020-11-17,November,Tuesday,10:00:00,167.443,713.5833,87,32.0,58.27,10.0,0.0,35.0,279757,140971,2822.07,425
1823,2020-11-17,November,Tuesday,11:00:00,236.491,1110.65,102,32.0,55.82,11.0,0.0,13.0,279757,140971,1620.78,268
1824,2020-11-17,November,Tuesday,12:00:00,280.693,1434.95,136,30.9,53.53,10.0,0.0,37.0,279757,140971,3287.52,468
1825,2020-11-17,November,Tuesday,13:00:00,245.356,1015.95,102,30.0,55.52,12.0,0.0,35.0,279757,140971,2127.66,317
1826,2020-11-17,November,Tuesday,14:00:00,351.404,1885.75,156,30.9,53.53,8.0,0.0,37.0,279757,140971,3702.95,545
1827,2020-11-17,November,Tuesday,15:00:00,410.188,2247.9667,185,33.1,44.89,16.0,0.0,26.0,279757,140971,1848.07,317
1828,2020-11-17,November,Tuesday,16:00:00,390.693,2099.0667,185,35.1,41.44,8.0,0.0,22.0,279757,140971,3757.84,509
1829,2020-11-17,November,Tuesday,17:00:00,324.068,1702.1,166,37.0,38.44,9.0,0.0,20.0,279757,140971,1898.49,293
1830,2020-11-17,November,Tuesday,18:00:00,321.339,1644.9167,193,39.0,38.78,12.0,0.0,27.0,279757,140971,3191.73,448
1831,2020-11-17,November,Tuesday,19:00:00,214.346,989.5,110,39.9,39.27,9.0,0.0,12.0,279757,140971,1270.28,156
1832,2020-11-17,November,Tuesday,20:00:00,120.733,655.2167,77,42.1,36.07,12.0,0.0,9.0,279757,140971,1673.89,194
1833,2020-11-17,November,Tuesday,21:00:00,137.37,882.35,73,42.1,33.07,8.0,0.0,10.0,279757,140971,717.85,89
1834,2020-11-17,November,Tuesday,22:00:00,0.011,1.5,1,41.0,34.5,8.0,0.0,21.0,279757,140971,886.4,95
1835,2020-11-18,November,Wednesday,05:00:00,31.235,133.15,20,37.9,54.6,3.0,0.0,21.0,285245,143331,324.3,35
1836,2020-11-18,November,Wednesday,06:00:00,56.937,222.6833,29,37.9,57.18,3.0,0.0,4.0,285245,143331,760.27,83
1837,2020-11-18,November,Wednesday,07:00:00,85.244,384.15,48,39.0,52.3,4.0,0.0,9.0,285245,143331,1079.89,106
1838,2020-11-18,November,Wednesday,08:00:00,170.185,602.25,81,37.9,57.18,4.0,0.0,19.0,285245,143331,1661.15,266
1839,2020-11-18,November,Wednesday,09:00:00,197.043,928.2167,81,39.0,52.3,3.0,0.0,20.0,285245,143331,1728.92,241
1840,2020-11-18,November,Wednesday,10:00:00,130.335,857.6333,80,37.9,54.6,4.0,0.0,33.0,285245,143331,3116.93,415
1841,2020-11-18,November,Wednesday,11:00:00,227.308,1070.7333,115,37.0,56.57,5.0,0.0,28.0,285245,143331,2192.65,303
1842,2020-11-18,November,Wednesday,12:00:00,356.151,1398.1,141,36.0,58.85,4.0,0.0,39.0,285245,143331,3155.86,509
1843,2020-11-18,November,Wednesday,13:00:00,223.039,1351.35,122,35.1,58.22,5.0,0.0,17.0,285245,143331,2302.66,307
1844,2020-11-18,November,Wednesday,14:00:00,445.611,2520.5333,162,37.9,50.18,8.0,0.0,12.0,285245,143331,3602.63,547
1845,2020-11-18,November,Wednesday,15:00:00,319.377,1591.0333,162,39.9,44.29,7.0,0.0,24.0,285245,143331,1815.04,299
1846,2020-11-18,November,Wednesday,16:00:00,533.582,2735.5167,211,44.1,33.4,11.0,0.0,41.0,285245,143331,3866.64,524
1847,2020-11-18,November,Wednesday,17:00:00,406.43,2299.5833,212,46.0,33.72,16.0,0.0,32.0,285245,143331,2299.65,329
1848,2020-11-18,November,Wednesday,18:00:00,421.632,2078.9833,187,48.0,28.82,17.0,0.0,46.0,285245,143331,3223.01,449
1849,2020-11-18,November,Wednesday,19:00:00,276.064,1302.0833,129,48.9,28.97,20.0,0.0,23.0,285245,143331,1315.11,191
1850,2020-11-18,November,Wednesday,20:00:00,191.265,996.4167,100,50.0,30.16,14.0,0.0,16.0,285245,143331,1797.05,217
1851,2020-11-18,November,Wednesday,21:00:00,181.282,1000.7833,84,50.0,31.6,15.0,0.0,18.0,285245,143331,853.9300000000001,83
1852,2020-11-18,November,Wednesday,22:00:00,1.092,4.7667,1,50.0,30.16,14.0,0.0,11.0,285245,143331,1001.06,126
1853,2020-11-19,November,Thursday,05:00:00,75.092,192.2167,24,46.0,38.15,17.0,0.0,11.0,292548,148286,235.52,25
1854,2020-11-19,November,Thursday,06:00:00,86.218,354.35,52,45.0,41.5,13.0,0.0,5.0,292548,148286,705.75,91
1855,2020-11-19,November,Thursday,07:00:00,128.662,502.0333,61,46.0,39.96,15.0,0.0,9.0,292548,148286,767.87,93
1856,2020-11-19,November,Thursday,08:00:00,221.218,933.2333,112,46.9,38.62,14.0,0.0,20.0,292548,148286,2163.43,293
1857,2020-11-19,November,Thursday,09:00:00,213.383,872.4,109,48.9,37.52,18.0,0.0,14.0,292548,148286,1551.72,261
1858,2020-11-19,November,Thursday,10:00:00,292.464,1368.25,117,50.0,37.39,15.0,0.0,26.0,292548,148286,2826.9,474
1859,2020-11-19,November,Thursday,11:00:00,428.994,1893.7333,184,50.0,37.39,15.0,0.0,27.0,292548,148286,1596.47,292
1860,2020-11-19,November,Thursday,12:00:00,573.832,2930.2333,211,48.9,38.95,16.0,0.0,32.0,292548,148286,3376.69,514
1861,2020-11-19,November,Thursday,13:00:00,481.16,2414.4333,175,48.9,40.77,17.0,0.0,20.0,292548,148286,2340.9,369
1862,2020-11-19,November,Thursday,14:00:00,676.978,3502.0,244,50.0,40.62,16.0,0.0,38.0,292548,148286,3594.74,585
1863,2020-11-19,November,Thursday,15:00:00,682.493,3690.6167,262,53.1,39.16,16.0,0.0,29.0,292548,148286,2364.02,358
1864,2020-11-19,November,Thursday,16:00:00,925.272,5085.0667,342,57.0,35.54,15.0,0.0,43.0,292548,148286,3763.97,532
1865,2020-11-19,November,Thursday,17:00:00,739.985,3865.7833,313,60.1,32.99,17.0,0.0,29.0,292548,148286,2269.75,322
1866,2020-11-19,November,Thursday,18:00:00,703.135,3800.0333,299,64.0,31.41,25.0,0.0,33.0,292548,148286,3783.5,468
1867,2020-11-19,November,Thursday,19:00:00,459.789,2324.45,201,64.9,32.97,17.0,0.0,32.0,292548,148286,1790.37,201
1868,2020-11-19,November,Thursday,20:00:00,345.284,1715.8,152,66.0,31.73,21.5,0.0,19.0,292548,148286,2062.94,262
1869,2020-11-19,November,Thursday,21:00:00,353.619,1695.1333,125,66.0,30.37,19.666666666666668,0.0,16.0,292548,148286,829.3100000000001,104
1870,2020-11-20,November,Friday,05:00:00,64.367,262.1833,24,57.9,40.43,18.0,0.0,0.0,297292,149612,345.76,34
1871,2020-11-20,November,Friday,06:00:00,116.021,549.7,51,57.0,43.63,16.0,0.0,6.0,297292,149612,790.98,89
1872,2020-11-20,November,Friday,07:00:00,181.355,620.6833,78,57.9,45.54,18.0,0.0,8.0,297292,149612,1020.46,104
1873,2020-11-20,November,Friday,08:00:00,285.192,1266.6833,131,59.0,45.36,18.0,0.0,25.0,297292,149612,2327.92,281
1874,2020-11-20,November,Friday,09:00:00,310.056,1331.9667,121,57.0,50.88,15.0,0.0,21.0,297292,149612,1653.78,233
1875,2020-11-20,November,Friday,10:00:00,340.071,1761.0167,136,57.0,52.7,15.0,0.0,34.0,297292,149612,3153.32,421
1876,2020-11-20,November,Friday,11:00:00,457.691,2377.4667,195,55.9,54.83,12.0,0.0,33.0,297292,149612,2079.16,290
1877,2020-11-20,November,Friday,12:00:00,620.182,2882.05,212,55.9,54.83,10.0,0.0,38.0,297292,149612,3576.19,537
1878,2020-11-20,November,Friday,13:00:00,698.96,3748.25,274,54.0,58.76,10.0,0.0,36.0,297292,149612,2369.54,342
1879,2020-11-20,November,Friday,14:00:00,816.024,4200.5167,282,54.0,58.76,12.0,0.0,26.0,297292,149612,3221.9,501
1880,2020-11-20,November,Friday,15:00:00,845.353,4820.9667,292,55.0,61.69,6.0,0.0,34.0,297292,149612,1939.97,316
1881,2020-11-20,November,Friday,16:00:00,891.181,5601.6833,347,57.9,53.24,8.0,0.0,63.0,297292,149612,3051.5,488
1882,2020-11-20,November,Friday,17:00:00,697.183,3932.3,314,61.0,44.1,7.0,0.0,30.0,297292,149612,2244.23,294
1883,2020-11-20,November,Friday,18:00:00,771.426,4126.6,338,63.0,41.09,9.0,0.0,42.0,297292,149612,3107.97,426
1884,2020-11-20,November,Friday,19:00:00,686.777,3898.2833,257,63.0,39.36,8.0,0.0,19.0,297292,149612,1483.89,204
1885,2020-11-20,November,Friday,20:00:00,553.98,2885.7833,201,61.0,42.24,9.75,0.0,44.0,297292,149612,2030.17,227
1886,2020-11-20,November,Friday,21:00:00,316.788,1761.1167,154,60.1,40.46,8.666666666666666,0.0,19.0,297292,149612,1143.49,116
1887,2020-11-20,November,Friday,22:00:00,0.287,7.0,1,57.9,29.32,9.142857142857142,0.0,30.0,297292,149612,1560.57,160
1888,2020-11-21,November,Saturday,05:00:00,85.139,245.6333,21,45.0,62.83,11.0,0.0,8.0,206379,100672,191.65,23
1889,2020-11-21,November,Saturday,06:00:00,45.37,100.8,15,44.1,65.02,8.692307692307692,0.0,7.0,206379,100672,751.12,71
1890,2020-11-21,November,Saturday,07:00:00,107.291,525.4333,53,43.0,70.3,6.8,0.0,8.0,206379,100672,467.7,52
1891,2020-11-21,November,Saturday,08:00:00,142.598,676.5,74,42.1,70.2,7.0,0.0,14.0,206379,100672,1367.87,149
1892,2020-11-21,November,Saturday,09:00:00,266.836,1551.1,113,42.1,67.17,9.0,0.0,8.0,206379,100672,960.25,126
1893,2020-11-21,November,Saturday,10:00:00,350.299,1983.15,150,41.0,70.08,6.0,0.0,36.0,206379,100672,2105.93,294
1894,2020-11-21,November,Saturday,11:00:00,363.796,1921.35,197,41.0,67.03,5.0,0.0,17.0,206379,100672,1497.72,184
1895,2020-11-21,November,Saturday,12:00:00,478.108,2458.15,213,41.0,67.03,7.0,0.0,28.0,206379,100672,2570.41,337
1896,2020-11-21,November,Saturday,13:00:00,579.726,3531.5833,269,39.9,67.45,6.0,0.0,40.0,206379,100672,1826.38,234
1897,2020-11-21,November,Saturday,14:00:00,627.755,3442.7833,282,39.0,64.37,9.0,0.0,24.0,206379,100672,3020.4,366
1898,2020-11-21,November,Saturday,15:00:00,740.238,4375.6,327,41.0,64.63,5.0,0.0,21.0,206379,100672,1657.11,222
1899,2020-11-21,November,Saturday,16:00:00,704.154,4152.3,299,43.0,64.88,5.0,0.0,42.0,206379,100672,2518.97,356
1900,2020-11-21,November,Saturday,17:00:00,408.77,2006.6,180,46.0,60.49,4.0,0.0,38.0,206379,100672,1462.79,194
1901,2020-11-21,November,Saturday,18:00:00,415.674,2070.2833,206,46.0,57.87,6.0,0.0,35.0,206379,100672,2793.71,300
1902,2020-11-21,November,Saturday,19:00:00,310.596,1819.7167,169,44.1,62.21,7.0,0.0,18.0,206379,100672,1003.34,142
1903,2020-11-21,November,Saturday,20:00:00,402.085,2795.3333,184,44.1,65.02,6.0,0.0,23.0,206379,100672,1663.88,192
1904,2020-11-21,November,Saturday,21:00:00,324.269,1992.9167,149,44.1,65.02,6.0,0.0,20.0,206379,100672,666.21,78
1905,2020-11-21,November,Saturday,22:00:00,1.827,5.7667,1,43.0,67.82,9.0,0.0,31.0,206379,100672,984.45,114
1906,2020-11-22,November,Sunday,03:00:00,0.863,2.4667,1,43.0,67.82,9.0,0.0,3.0,146562,74926,117.82,19
1907,2020-11-22,November,Sunday,05:00:00,44.233,179.8,20,43.0,70.3,8.0,0.0,9.0,146562,74926,222.91,18
1908,2020-11-22,November,Sunday,06:00:00,56.587,483.7167,18,43.0,70.3,7.0,0.0,9.0,146562,74926,611.95,51
1909,2020-11-22,November,Sunday,07:00:00,48.453,241.4,23,44.1,62.21,5.0,0.0,6.0,146562,74926,499.47,48
1910,2020-11-22,November,Sunday,08:00:00,81.336,309.3333,44,44.1,57.37,7.0,0.0,12.0,146562,74926,1259.9,124
1911,2020-11-22,November,Sunday,09:00:00,125.371,698.7667,69,43.0,62.06,9.0,0.0,12.0,146562,74926,1003.84,98
1912,2020-11-22,November,Sunday,10:00:00,178.793,1023.5167,81,41.0,73.25,8.0,0.0,31.0,146562,74926,1582.69,188
1913,2020-11-22,November,Sunday,11:00:00,245.774,1152.3,114,41.0,75.94,3.0,0.0719976551724138,30.0,146562,74926,1046.7,125
1914,2020-11-22,November,Sunday,12:00:00,345.264,1587.0167,146,39.9,82.8,3.0,0.0719976551724138,35.0,146562,74926,2035.49,236
1915,2020-11-22,November,Sunday,13:00:00,386.914,2228.4333,161,39.9,82.8,0.0,0.0719976551724138,32.0,146562,74926,1528.81,156
1916,2020-11-22,November,Sunday,14:00:00,351.952,2500.4167,180,41.0,79.34,0.0,0.0719976551724138,52.0,146562,74926,2270.96,270
1917,2020-11-22,November,Sunday,15:00:00,520.448,2844.1,195,41.0,79.34,6.0,0.0719976551724138,24.0,146562,74926,1008.34,117
1918,2020-11-22,November,Sunday,16:00:00,479.661,2970.45,204,41.0,79.34,3.0,0.0719976551724138,24.0,146562,74926,1808.68,243
1919,2020-11-22,November,Sunday,17:00:00,423.918,2501.8667,170,40.63333333333333,82.98666666666666,5.666666666666667,0.254,23.0,146562,74926,1380.44,133
1920,2020-11-22,November,Sunday,18:00:00,284.251,1944.2333,137,42.0,82.36500000000001,0.0,0.127,23.0,146562,74926,2051.11,180
1921,2020-11-22,November,Sunday,19:00:00,305.842,1648.2167,131,43.0,76.12,3.0,0.0,11.0,146562,74926,1456.36,137
1922,2020-11-22,November,Sunday,20:00:00,163.006,911.75,90,44.1,75.93,4.0,0.0,22.0,146562,74926,1626.07,154
1923,2020-11-22,November,Sunday,21:00:00,201.365,1358.8167,98,45.0,70.53,4.0,0.0,15.0,146562,74926,845.74,82
1924,2020-11-22,November,Sunday,22:00:00,3.218,21.8,2,44.1,65.02,7.0,0.0,13.0,146562,74926,1173.39,106
1925,2020-11-23,November,Monday,03:00:00,1.299,3.0667,1,44.1,67.41,6.0,0.0,10.0,283365,138635,67.72,8
1926,2020-11-23,November,Monday,05:00:00,30.967,134.1333,19,42.1,76.04,10.0,0.0,0.0,283365,138635,277.86,26
1927,2020-11-23,November,Monday,06:00:00,60.655,231.7833,30,41.0,73.25,8.0,0.0,6.0,283365,138635,944.23,88
1928,2020-11-23,November,Monday,07:00:00,73.12,355.85,47,39.9,69.96,8.0,0.0,13.0,283365,138635,794.49,91
1929,2020-11-23,November,Monday,08:00:00,131.311,507.55,65,37.9,75.64,7.0,0.0,18.0,283365,138635,1958.7,285
1930,2020-11-23,November,Monday,09:00:00,123.83,488.0167,60,37.0,75.56,7.0,0.0,19.0,283365,138635,1505.09,224
1931,2020-11-23,November,Monday,10:00:00,146.426,810.3333,81,36.0,72.43,6.0,0.0,23.0,283365,138635,3001.51,440
1932,2020-11-23,November,Monday,11:00:00,176.99,934.1667,114,35.1,75.06,6.0,0.0,18.0,283365,138635,1583.47,261
1933,2020-11-23,November,Monday,12:00:00,249.282,1476.45,120,34.0,75.26,4.0,0.0,26.0,283365,138635,3137.01,482
1934,2020-11-23,November,Monday,13:00:00,274.78,1541.1333,148,33.1,78.03,4.0,0.0,37.0,283365,138635,2308.5,307
1935,2020-11-23,November,Monday,14:00:00,337.519,1704.5833,142,35.1,75.06,5.0,0.0,54.0,283365,138635,3785.27,568
1936,2020-11-23,November,Monday,15:00:00,365.09,1834.9333,170,37.9,69.73,4.0,0.0,30.0,283365,138635,2259.44,340
1937,2020-11-23,November,Monday,16:00:00,416.763,1999.2333,185,42.1,57.08,7.0,0.0,50.0,283365,138635,3137.83,507
1938,2020-11-23,November,Monday,17:00:00,333.364,1706.7333,171,43.0,55.14,5.0,0.0,20.0,283365,138635,2099.43,312
1939,2020-11-23,November,Monday,18:00:00,257.382,1441.65,147,44.1,50.73,0.0,0.0,26.0,283365,138635,3022.22,422
1940,2020-11-23,November,Monday,19:00:00,229.167,1162.6333,127,45.0,47.23,6.0,0.0,12.0,283365,138635,1963.36,186
1941,2020-11-23,November,Monday,20:00:00,131.02,778.8333,66,45.0,47.23,3.0,0.0,17.0,283365,138635,1366.31,204
1942,2020-11-23,November,Monday,21:00:00,126.543,607.8667,67,45.0,45.12,0.0,0.0,11.0,283365,138635,665.6,82
1943,2020-11-24,November,Tuesday,05:00:00,12.406,69.0167,9,36.0,69.51,5.0,0.0,4.0,264500,135119,396.5,28
1944,2020-11-24,November,Tuesday,06:00:00,24.735,102.0,15,36.0,69.51,5.0,0.0,16.0,264500,135119,724.38,82
1945,2020-11-24,November,Tuesday,07:00:00,58.377,245.5167,26,36.0,69.51,7.0,0.0,14.0,264500,135119,931.56,108
1946,2020-11-24,November,Tuesday,08:00:00,97.175,532.7833,49,37.0,66.82,8.0,0.0,18.0,264500,135119,2007.0,312
1947,2020-11-24,November,Tuesday,09:00:00,94.504,431.6833,49,37.9,64.49,7.0,0.0,26.0,264500,135119,1610.99,254
1948,2020-11-24,November,Tuesday,10:00:00,61.685,303.7167,38,37.9,64.49,6.0,0.0,36.0,264500,135119,2857.49,418
1949,2020-11-24,November,Tuesday,11:00:00,126.152,523.7333,69,36.5,78.545,9.5,0.254,19.0,264500,135119,1717.16,295
1950,2020-11-24,November,Tuesday,12:00:00,125.21,671.2833,71,33.55,89.1,6.25,1.4605,64.0,264500,135119,3418.13,496
1951,2020-11-24,November,Tuesday,13:00:00,174.233,737.15,96,33.4,90.43,6.333333333333333,1.27,29.0,264500,135119,2055.74,312
1952,2020-11-24,November,Tuesday,14:00:00,125.551,801.5333,68,34.0,88.27,8.0,0.254,63.0,264500,135119,4003.0,582
1953,2020-11-24,November,Tuesday,15:00:00,131.884,1032.7,63,35.1,88.33,8.0,0.254,37.0,264500,135119,2297.48,336
1954,2020-11-24,November,Tuesday,16:00:00,79.635,423.7833,57,37.0,85.64,10.0,0.254,100.0,264500,135119,3119.98,523
1955,2020-11-24,November,Tuesday,17:00:00,197.186,984.5833,111,37.9,85.69,10.75,0.3175,49.0,264500,135119,1875.49,311
1956,2020-11-24,November,Tuesday,18:00:00,189.904,1029.0167,110,39.0,85.76,11.642857142857142,0.5806,61.0,264500,135119,2796.39,427
1957,2020-11-24,November,Tuesday,19:00:00,146.239,961.2833,84,39.0,88.87,10.5,0.381,29.0,264500,135119,1422.73,192
1958,2020-11-24,November,Tuesday,20:00:00,136.103,840.7,60,39.9,85.81,9.23076923076923,0.4494,36.0,264500,135119,1603.33,224
1959,2020-11-24,November,Tuesday,21:00:00,88.715,690.75,42,41.0,85.54,7.75,0.4657,13.0,264500,135119,1293.64,97
1960,2020-11-25,November,Wednesday,05:00:00,30.983,106.5167,13,44.55,83.625,10.0,0.635,14.0,267787,131704,1441.29,27
1961,2020-11-25,November,Wednesday,06:00:00,79.548,332.6,28,45.0,82.19,11.0,0.254,12.0,267787,131704,607.76,71
1962,2020-11-25,November,Wednesday,07:00:00,43.324,232.5,28,45.0,85.77,8.5,0.0719976551724138,20.0,267787,131704,821.14,87
1963,2020-11-25,November,Wednesday,08:00:00,73.048,304.25,38,45.0,85.77,7.0,0.0719976551724138,21.0,267787,131704,2205.34,291
1964,2020-11-25,November,Wednesday,09:00:00,60.327,391.0,35,44.1,88.77,5.0,0.0719976551724138,24.0,267787,131704,1553.53,229
1965,2020-11-25,November,Wednesday,10:00:00,66.918,597.2333,43,44.1,92.62,3.0,0.0719976551724138,41.0,267787,131704,3154.18,436
1966,2020-11-25,November,Wednesday,11:00:00,79.534,492.4167,40,44.1,92.62,4.0,0.0719976551724138,21.0,267787,131704,1762.21,287
1967,2020-11-25,November,Wednesday,12:00:00,126.928,668.75,72,44.1,92.62,6.0,0.0719976551724138,37.0,267787,131704,3241.27,507
1968,2020-11-25,November,Wednesday,13:00:00,127.323,636.7833,76,44.699999999999996,91.58666666666666,5.666666666666667,0.0,36.0,267787,131704,2286.46,351
1969,2020-11-25,November,Wednesday,14:00:00,255.972,1191.6667,110,45.0,92.65,4.0,0.0,57.0,267787,131704,3418.69,543
1970,2020-11-25,November,Wednesday,15:00:00,310.889,1568.55,138,45.0,92.65,9.0,0.0719976551724138,52.0,267787,131704,1787.22,316
1971,2020-11-25,November,Wednesday,16:00:00,385.393,2092.3,140,45.0,92.65,9.0,0.762,79.0,267787,131704,3237.98,541
1972,2020-11-25,November,Wednesday,17:00:00,300.191,1485.1667,145,46.0,93.03,5.0,1.1748,46.0,267787,131704,1988.06,283
1973,2020-11-25,November,Wednesday,18:00:00,294.211,1371.3833,121,46.13333333333333,93.15333333333335,6.5,3.2294,56.0,267787,131704,2717.19,380
1974,2020-11-25,November,Wednesday,19:00:00,161.723,968.3167,87,46.0,96.28,4.333333333333333,0.3556,25.0,267787,131704,1748.74,203
1975,2020-11-25,November,Wednesday,20:00:00,91.741,650.05,59,46.9,93.06,5.0,0.0719976551724138,25.0,267787,131704,1998.82,227
1976,2020-11-25,November,Wednesday,21:00:00,129.798,783.1833,64,46.9,93.06,5.846153846153846,0.0,7.0,267787,131704,883.38,108
1977,2020-11-26,November,Thursday,05:00:00,49.857,159.3167,13,44.1,88.77,6.857142857142857,0.0719976551724138,4.0,119470,56839,230.72,19
1978,2020-11-26,November,Thursday,06:00:00,32.186,182.1833,16,44.1,88.77,7.0,0.0,6.0,119470,56839,393.65,47
1979,2020-11-26,November,Thursday,07:00:00,37.299,125.2333,18,44.1,88.77,6.833333333333333,0.0,2.0,119470,56839,362.81,39
1980,2020-11-26,November,Thursday,08:00:00,113.39,589.6167,49,42.1,88.67,7.785714285714286,0.0,12.0,119470,56839,1034.95,113
1981,2020-11-26,November,Thursday,09:00:00,139.532,651.6667,75,42.1,88.67,9.333333333333334,0.0,2.0,119470,56839,792.74,82
1982,2020-11-26,November,Thursday,10:00:00,132.194,777.8,79,42.1,88.67,8.142857142857142,0.0,8.0,119470,56839,1236.87,149
1983,2020-11-26,November,Thursday,11:00:00,181.105,1126.9667,98,42.1,88.67,7.833333333333333,0.0,6.0,119470,56839,1060.07,122
1984,2020-11-26,November,Thursday,12:00:00,252.098,1371.0833,113,42.1,88.67,7.142857142857143,0.0,26.0,119470,56839,2613.07,216
1985,2020-11-26,November,Thursday,13:00:00,311.104,1433.5667,111,42.1,84.93,7.666666666666667,0.0,16.0,119470,56839,1476.45,136
1986,2020-11-26,November,Thursday,14:00:00,354.277,2100.9167,160,42.1,84.93,8.5,0.0,18.0,119470,56839,2212.42,242
1987,2020-11-26,November,Thursday,15:00:00,271.339,2040.7333,130,43.0,82.04,9.846153846153847,0.0,22.0,119470,56839,1082.31,126
